RestrauntID,Cuisine,Rating,NumberOfReviews
kkp7VKm-A-IOeFyXNFAM2w,indian,3.0,215
g8i7ZoTri1fUGkaIM6fP9A,indian,3.5,285
CAGAWbPE8uPr2VVvEnv0ZA,indian,4.0,434
b7cwwjX2vT0v-xc2mySYgw,indian,3.0,6
IdZ9HpVlPA4nVK20-VNQxg,indian,5.0,2
nKcyBE_1b8Pz2aEI5BW7QQ,indian,2.0,16
R2VSWR_2bNhfchNqdgQR2g,indian,3.5,10
sPCbaWKFzV7UHilHJLhTJw,indian,4.5,29
zSAbFi6e9WTtnAzhD5infg,indian,4.5,178
7X3hB3KtkHVKk1GZKAnlbA,indian,3.5,41
IcEafi60F4pyEHaM4lR4Wg,indian,4.0,61
DsW8a9zwKWXBA_xOqKO-yQ,indian,3.5,215
tHY4jNvSgdIYoWnE9b7IZg,indian,4.5,7
YES1oCXuC-uggcnr8txElw,indian,4.5,256
RTES6LV41eqN3mfjkqASGw,indian,2.0,4
ZzCZIeZMhpCwrgNZWhbH-g,indian,4.0,8
KSzNIueYgSIipZhcDgXovQ,indian,3.0,76
367JyCXTLYT9tlCqy3gGog,indian,4.0,121
VyP6C-L9405boyQqWTN_mg,indian,1.0,2
4oXj1ibfudrp4BkHcMjyrQ,indian,3.5,21
L7SAE6REtK71TNI2C98_bQ,indian,4.0,231
96svxj2NIOrba2fBMZAqOQ,indian,4.0,1879
k6C1yxzWz07p6AYAV5pgDQ,indian,4.5,116
Dw0D3560Yt3pQtdm74gGeQ,indian,4.5,150
2At9cxG4uLElc_INpAe0Lw,indian,4.0,59
-pSJz5dQAfl7xueK_kvU0w,indian,2.0,1
EGUPGM2TuwMMFi3vifYEVA,indian,4.0,85
Y9-peO1fJWKoSo8mlqUEAw,indian,3.5,201
2oTv1oZ5qF43P2K8DkDtyg,indian,2.5,426
GBa6g6b3LOJz4IPl4JDMkw,indian,3.5,107
AifNI-rJR9zhFid2SIC80A,indian,3.5,17
F4lLNqPJULJbiIm5CeoE9g,indian,3.5,120
jaiXTdXrG_Cs_DyBF_kG6g,indian,2.0,3
m_BTgSsjn8T881XxMMmDuw,indian,2.5,3
ZshusrRIXhvyT5GMShPCAw,indian,2.5,13
5ccJFGa6crpptt9tW0YKAA,indian,2.0,130
uXtaduMyk2oGdnHYR4ZafA,indian,3.5,171
u1KbxbnFOpcBviPOwIPPRw,indian,4.5,30
Xq0nTCPNdRAlrIqG82MxPQ,indian,3.0,87
qQPs2IvY81FX0wX3vRnHqg,indian,2.5,129
qEXpXF4p8uM1BfqV5tdYqg,indian,3.5,75
onDHsXRAd88j4tmuAVpukg,indian,3.0,49
ZP3dP8EYFKm8o5SIJFjuRw,indian,3.0,140
7UGe9o7newIcSlsDwzmdsg,indian,4.0,5
elvL_HW9jfLLDVhwoIx_Ww,indian,4.5,251
NKuIbA9B1MwVsCi7TE4pyg,indian,3.5,36
vSw9DyeWBADwd7JvzuN8mw,indian,2.0,23
n40k_2PSZgqMJ0Ql4ZuJHQ,indian,2.5,25
OAiX7DuaVViDbPBjP3pW9Q,indian,3.0,1
qhF9DhkNM6VkPTy9EMFnLg,indian,3.0,52
uI9guhVd0XF8iVzeFZJAtg,indian,3.5,33
rp8S7scxOkVVeG7dNneMGQ,italian,4.5,1474
IErfGS0DASSJfYU73m0Sqg,italian,4.0,1096
OAqsZMbjv66nOMqlimnYuQ,italian,4.0,1971
Ve6GVzzJpR5QIIPdcn6ViQ,italian,4.0,697
5TX0X8w5ssIACU_pnBEq6g,italian,4.0,1628
MOwB9YYd-Ko6nVgSB-ltQw,italian,4.0,652
z7H9ApIGopnDnQaglnPTzg,italian,4.5,201
V-FCEicobl5Su-R7EVJQNA,italian,4.0,1286
WG639VkTjmK5dzydd1BBJA,italian,4.0,1530
QObHX0yR6zd0WfksRDbJTA,italian,3.5,2390
22nKUyCIbpnzR6R3_g1ptQ,italian,4.0,2841
zg9Jrtx9rqTXeaqufSOxHQ,italian,4.0,364
04exhf1PZ79_Km9vHAzvfA,italian,4.0,663
TzVVPWK_4dhdSEpNqZwIhQ,italian,4.0,127
WbkM29ZUAJtsatHEPBZtAQ,italian,4.5,41
16ZnHpuaaBt92XWeJHCC5A,italian,4.0,1044
Vs8kQ4R381y27AH018gLpg,italian,4.0,1108
AUifp6IDKzmorCM6vY2fug,italian,4.0,489
26emJlm1YMFyOCezfgVk4g,italian,4.5,90
raqwXUBlnc0e8c7CYmxEJQ,italian,4.0,1609
vjubSxmdG_HoBBgd39geBw,italian,4.0,916
kr5fRwdHtVwPPwSJxm9Fkg,italian,4.5,157
Pu09oBx1ekEZiFt90PsSIw,italian,4.5,111
LXdblKc5g1Dp17xiV-Am1w,italian,4.0,776
yB4ziqFM_7V8JxJas7CHfA,italian,4.0,185
dh5r9-SbN8xJ76XvnayWLQ,italian,4.0,486
hdiuRS9sVZSMReZm4oV5SA,italian,4.0,651
R3gSQGB3aEmVpwbKIgOPqg,italian,4.5,201
jdNdy-MwBtnXoBGC_JVvwQ,italian,4.5,874
WG8vi6huvU1PkpY_R3whlw,italian,4.0,293
IIsJN_ilLI36zGAF3SMCCQ,italian,4.0,91
f8ipr8Wdy1_wHhw7JgNqPQ,italian,4.5,299
562aZEpTDdYKDe5hWuDyFA,italian,4.0,131
JLpEKUYAtzBRQwsUL3RPIA,italian,4.0,254
a0IET3_yCFcO36OqGSsisg,italian,4.0,4835
f_1BjTChf6bobreSRpqhsw,italian,4.5,210
V3USzFEGhuoXez4G2Rk11A,italian,4.0,672
wZkZmjZEJDraLJgAalnHvA,italian,4.0,688
0axnkZlDiQcJVc06DDXxGQ,italian,4.0,251
I2lgw_7DUnwD92ND4PN-Ow,italian,4.0,674
mtmEa4vFYa764G97sqQ9dQ,italian,5.0,44
d15lwNLOlLSeaAYqPadntw,italian,4.0,194
0Tvwk0hvgaY0QVIsZGTZKQ,italian,4.5,372
gyWc5qJRvu26LVQIShdR4Q,italian,4.0,279
ZVa3-O6LMxZXSpKG0J1h-w,italian,4.0,457
yZJbealagfujEkgesAl2hA,italian,4.0,1345
mTWlEiCUEBlxBAkIikkB1A,italian,4.0,1052
n-W54Fja1oW5u3gzYp9HwA,italian,4.5,105
Fit_iIDn__NPVZpVlKFBFQ,italian,4.5,34
KCBfW6sWl9Gx-LvMff08jg,italian,4.0,965
J0OeDwmh5JBhid0A5GvltA,italian,4.0,779
k5fd-RSdG4IuXnnGSQ5oOw,italian,4.0,750
5Akss-swwfyoSVeIsDBbvw,italian,3.5,1284
3o0W7asUgP7EEKn8iFWFyA,italian,4.0,406
bdKc4CSJPv-XLgxVwrtPrg,italian,4.5,279
q3_FgDWWuXcVGiNuo_OPBQ,italian,4.5,88
faukkggAc_tuJ4THYlf4fg,italian,4.0,492
Z67mgMkN3RfdPEX5mXsyYA,italian,4.0,597
qBGKigOGn_flCx1apxPzlA,italian,4.0,276
fuS39acPaRi38DhSSwEI4Q,italian,4.0,249
rJJiGJx3kfMAxtD7P7okHQ,italian,3.5,798
l7OsDvMOO3ji3fg0nT0QzA,italian,4.0,495
xeC9vn3dxVVzAMR_aFwfXg,italian,4.0,282
XHhRAKq6DArQXYhkgvwaow,italian,4.0,427
32VbG_XgkZIuye0PV-BxaA,italian,4.0,390
vVVmHacu2YAxKfpIjhfd1g,italian,4.5,161
goqTQ4tOD-asC_ZJBW9l7w,italian,4.0,591
PajKY49h4SpvSr-TW3lwCQ,italian,4.5,383
zjglOaCY8xQu3s2eKnLFzw,italian,4.0,197
15k7iqFbhf4h8L01yggLqg,italian,4.5,288
_3QRn51W3IoqBzc9fYet4Q,italian,4.0,272
JOvcJqD5eCFrGjFa6k7vpQ,italian,4.0,140
tP7RR_9k9sDI2qGLlaaNNg,italian,4.0,119
A2DV-AQIXRYUMu5Ak5mjxg,italian,4.5,756
DI_FoHY84hfzTWwlzF76aw,italian,4.0,525
HSKcCmRFqzqG542Hy_eftw,italian,4.0,98
hDj_0pbi4mFR5p1H1w6igw,italian,4.5,72
RXCCofQw1EjTcSN0ZeXfRA,italian,4.5,231
yQ7K4uFnxXxpBVbnOSR8kA,italian,4.0,62
vZ5-JXlJS75k8wmPNS5U5w,italian,4.0,365
g-x0AcFbyiQDvnkeus0BLw,italian,4.0,160
r2nIYBSyXny1-7XvsL2PVg,italian,4.5,83
pk89jzL1RsE9U0thf_z6tw,italian,4.0,1419
H_TGP2AgX3IUmzq8Aml79Q,italian,4.5,28
Be1Y-vAEMgo7lqL5alXgDA,italian,4.0,213
MphfKkYFEe0BDQ6hZ0A5fA,italian,4.0,479
yi6jIxzHo-nbAOG4KWuqcw,italian,4.0,1215
1OQSFZYa7yqpVj6e4lf4lg,italian,4.5,27
MeUq9lombxM9alxs64tejQ,italian,4.5,444
ugIv_ylUdqRIlx6AD8lTJA,italian,4.0,519
Q1_UvNyONsaVS_VC1mD9Dw,italian,4.0,629
6Z5OWpaeGGazJHR4LfThsw,italian,4.0,585
twHJyFgUSd7wzioKQjE7Jw,italian,4.0,707
h4VCnZ2aZ33mdenS_ZI7jQ,italian,4.0,347
kIm0oeOaVfC9-2flLPVklA,italian,4.0,367
Cm_knZN7W1MaFEp8MkBBSA,italian,4.5,63
lwfCl81r5a0mjxDNxNGC9w,italian,4.0,548
E5rmVdrCn-0uwD2M9nkXdw,italian,4.5,159
7EAj8VJX_DoKlZdCJBE4Pg,italian,4.0,270
eWMuXtaBzf0H5u0Vf_zpjw,italian,4.0,235
9iC39Z1YjZKbrrCANgzBXg,italian,4.0,587
xKIv_b2L2pUHmsoJ-xOepg,italian,4.5,249
v64bMLxutTS2MWIrywBczA,italian,3.5,440
C8Ctyq7pXOPESK8cz_X2CA,italian,3.5,253
tCFhIU4xSN6b7dbg3ApafQ,italian,4.0,165
RUfsaabXoeH_FDKS8ocWjA,italian,4.5,191
Zz-1pzGqrgParLQ_LzY0lw,italian,4.0,168
o2SAcKbfOMkA71xUfyee6Q,italian,4.0,138
4eGCuMwKRCCrYHOobEsFpA,italian,4.0,147
FNxOWxts63oDRKwy9Pbfzw,italian,4.0,66
rpVX-o82EEOX8ZDnM28a_Q,italian,4.0,183
aJJlY5xvqS180wtRIHEWqA,italian,4.0,306
M1DtTHfV7hstQypHpx9DqA,italian,4.0,55
yFtOtTd7ncSjFF3QavQ5cA,italian,4.0,847
hzPBADaUBQEL30MGrvKsww,italian,4.5,205
MCnexHfsclcOpLHS4_2U0A,italian,4.5,105
TWH4MjLtN1fKlF-7n6YXHg,italian,4.0,861
lgFApPVpbXnsIFw1CRJORw,italian,4.0,124
ZUrGqOG2cetGI-KKXk3c2g,italian,4.0,129
Dpn3cs2D-AfFAGDOTix8og,italian,4.0,197
XfOa_KyrV7JSFJMOKckGMg,italian,4.0,271
qrcu1K6f8WGMODdq_A8unw,italian,4.5,104
QhRQE6nOMLd00kV2k-IsbQ,italian,4.0,228
7S8g0G_Ndc3DS-kqsozq8Q,italian,4.0,134
FKzpfWUpyupl4q74Jt8fTA,italian,4.0,1136
aLM9irVFlNoVlS9dGuW_Lg,italian,4.0,57
SHG9wQ5PfyXDgJDYkrPu7Q,italian,4.0,90
h37t9rA06Sr4EetJjKrfzw,italian,4.5,90
lP4ynyBoeFPywLg78XkMmw,italian,4.0,236
-hUvO0C0A-pGZdiSKvjoFw,italian,4.0,2185
dc3hkLkAqCSxDWQzrx-g9A,italian,4.0,776
3qIISjUYn1tbqHXi7nCLXg,italian,4.0,562
ifIfq2EwEohCgoKnG68_LA,italian,4.0,127
uPe0efNw-uwPybeqccZ1zQ,italian,4.0,381
JBthOvTegHbrLDiVaCAy5Q,italian,4.5,97
b42PcC1nCP602fiXF0a9Xg,italian,4.0,202
0laCKZiHrdM_ZKdhTFbGgg,italian,4.0,186
cnMNL1O_dVtCdTyQwwOwOQ,italian,4.0,613
uRFXDG0vmjKQ39DlGVn0dg,italian,4.0,46
l7Z0p-PkSwIDPLPY1TRl8A,italian,4.0,229
4pVVwr83eAdQva81lY9ylA,italian,4.0,145
o5mMVFk4Hcpk2FuKfgTgdg,italian,4.0,255
0wzQPZvvbUqhD7D8JNkGZw,italian,4.0,100
iV5yy8EbjsPoYWtjRhB61Q,italian,4.5,104
abZ-mEvF6Tj4hfyIg0lKwQ,italian,4.5,469
IxwuIDcpRa7EpQs7V481Ww,italian,4.0,117
3D6UAhoKnF3A03rX_v5ngA,italian,4.0,357
zGGIbJyhDZQk3y-PbUVdsA,italian,3.0,8
hVqZ4vihjL1gFTD-KdX-Tw,italian,3.5,335
iQo5aJwTL_ZrXCdPFKq-RA,italian,4.0,180
78TCGIG1eHMYdyvMpFdDbQ,italian,4.0,78
OLa3-KQO9rHjswo55E3Jgg,italian,4.5,436
-58--bg-KKUNArp18U4llA,italian,4.0,140
MTQpqHo-cCAPK7c9fd6zHw,italian,4.5,35
pxtno4adrYTjyQsxngTj9A,italian,4.0,576
EegEULbC3qoMA-FaEjivtA,italian,4.0,812
SpyQHasbnU5YkOR6PI4sNQ,italian,4.0,234
JliAIBARXi9uISzNG26DVw,italian,3.5,178
BeE1tVTCmorm31fwXvX7Wg,italian,4.0,168
vjj3MMPkULJUCv8xf3XRiA,italian,4.0,135
cBmZRsZmUfBg6eMPPM6ypA,italian,4.0,163
Mo8Q_bE6ehr00L2KC0DekQ,italian,4.0,222
T-RXDLq_VEv7s1_SooYIYQ,italian,4.5,31
PgTgzq8oKcP2r00YUWL03A,italian,4.0,209
NPnWsPxOpG91GHx74S27Uw,italian,4.5,150
7Tu5l9UfWVi_v3m4TwJAxQ,italian,4.5,62
d5ya04K-2A_hI3Xzqe1HeA,italian,4.0,300
5MpWHGQ6Qc-M4q1KL_nioA,italian,4.5,139
C3OlQ_y5LcgboyaKlpETYA,italian,4.0,206
25npnVAlhRjguunYS8zy8w,italian,4.0,155
LTi4_wcCVmqQeJ_jgTEbOQ,italian,4.0,641
geNwD4ySIwA732eK2CvDZw,italian,4.5,263
Dng_LID2JNnc6M6A1FB19Q,italian,4.5,61
ujbH5MZQzC2SSuRF3XvNfQ,italian,4.0,86
3P8hb1ZOCA8IjEGfqpSpxg,italian,4.0,247
-Td-YEPTOUq2H3LRWgRxUw,italian,5.0,179
wUoLj0v2cJ9T4mgebQqoZw,italian,4.0,77
cp72DAW5Ndt9T625RNsMsg,italian,4.0,37
C3E8CVVwzKtOv_sRR1WuRQ,italian,4.0,413
8nXo6lNJlXQQIdy8Kf7J9Q,italian,4.0,267
PQd4M3cuSgdweWgLgZIslQ,italian,4.0,258
NkAUvrtAcnebxPB6zayjsg,italian,4.0,261
v1M1HIQBVwYatEF_iOmedw,italian,4.0,218
HCceFqcvzUbGFO5Bv6Q_pA,italian,4.0,59
GZvelhGenbfJxc4_SG_RJw,italian,4.0,349
pIrSHmLYW6Bdjiz-HHWd1Q,italian,4.0,255
7_hGsGEkHrjgAiYVjrCFnw,italian,4.0,684
rZ9OFoSqy8u4WECfh--ylg,italian,4.0,670
idxD3X7WfLFPZMoFnCRIQQ,italian,4.0,215
_17lSQzogvatMOhutxDvdw,italian,4.0,155
TZto7AjdA337XIw66AOpUw,italian,4.0,221
KL6AUMQI_Ae7_brkK0fy_w,italian,4.0,149
-7iUpGTNDdy4WjxLGYp-_g,italian,4.0,66
JyXn_GCGM2DsNYIzgzQrDw,italian,4.0,567
jnHbdsqlTKlPcmJ8BCP9-g,italian,4.0,258
J9xVQScnr0lYWl61_mLXMA,italian,4.0,794
889z8wsV9R1X2CAp63wrsw,italian,4.0,115
WYhRkUATHRyXZrE55MArbA,italian,4.5,272
l1EdTmBBFzxQIZDftPZeUQ,italian,4.0,224
xsQTIeq-WLkp4ParkTQpMQ,italian,4.0,851
5pRxCYQppSq0czjFDN9X3Q,italian,4.0,183
_V7YsDQ4Lb41rqfkuPzm1w,italian,4.0,193
jku9Fg8JsUbv_LQzg6PK4g,italian,4.0,330
v3YA3DF9wKY_aWCKNdDEPg,italian,4.5,44
Bk7METp9hGgm409E6EoBhw,italian,5.0,22
UjzSeETESWzramhdOdWKKQ,italian,4.0,222
6-ShONYFIM9K8HAUOhZVlw,italian,4.0,314
UQZmhaPAMdZabid6ccvhTg,italian,4.0,275
oNJOIxuZlrTYFWwAFMTdkQ,italian,3.5,120
E2zKMwHhz4--dyplQ7gf8A,italian,3.5,467
gls8Eii-vgwKScOCNQWz9w,italian,4.5,79
QgEre4IFSHxbUvHMe8S12g,italian,4.0,184
YFvF4r2D-wJOgJAOvanaZQ,italian,4.0,147
HUY6yj38FXqAQvWUdgL0xA,italian,4.0,199
zj8Lq1T8KIC5zwFief15jg,italian,4.5,1703
hmwa4FyeLqwNTe6CNTA5tw,italian,4.0,45
CZOZ_iVcW7EH4U_lyPj4lg,italian,4.0,252
ZfyfGGtr7usMlsQP1LdU2g,italian,4.0,733
gqFM-JsHftTRplYbPF64Kg,italian,4.0,112
MPblH3J1kpbNGL4C4U7RAQ,italian,4.0,22
X8Hl9OezX-Yr9Jir3fsF7g,italian,4.0,544
77llOAEwInvK-oC2AHZ4nQ,italian,3.5,245
MH08_pIRKsUSwfkVYxUE7w,italian,4.0,337
rupPZLhd0oRSAmVDaeYaGA,italian,3.5,568
MoyxzhaYIsJx-p9IuGGK4w,italian,3.5,540
H5L18XZRHh_13HaeeHH_sQ,italian,4.0,95
8qSOz7oTPUUCafsMOBBNEQ,italian,4.5,455
WmK7GXwOnLSTRN1ocyUThg,italian,4.0,311
hq09sqXaYiEogbTrrJ9X5g,italian,4.5,49
xbrQ2dHuQoFJmNxAuOky4A,italian,4.0,324
IEb99GmOvg585gmwmm4iNA,italian,4.0,208
BA0_zeBrnugK2l0HHp38mw,italian,4.0,445
mc6-ig757TzhPpJ7TV3pEQ,italian,4.0,34
I0N_QtJy7sLiuW_vmvRIhg,italian,4.0,70
4ixWiPyYysS2i8LAg4qzrQ,italian,4.0,57
N-rwVhnEtXg8yY_TlB_KZw,italian,4.0,1249
tsvElYYtUBAEdfK6plnxlg,italian,4.0,148
14nTZtIl6T6V2YX6B9_WaA,italian,4.0,49
m3PS0tIaa0ChcP8Y5S-DrQ,italian,4.5,39
cpN0ixPR2l3QFA8Uf1BhCQ,italian,4.0,87
_KIjhnsaui-wF9OePRZ5NA,italian,4.0,265
-KrQ1gOiyXCbffsWyc5SNQ,italian,4.0,190
65RUNbor7l0IJcRrd4itTQ,italian,4.0,214
iXV4FMZPru7BB_nwN_8mVw,italian,4.0,565
fTNOwKJ9YbxoIShABCKXdA,italian,4.0,81
RVKZSIN16FNL0ZXD6OUMrA,italian,4.0,158
He5DhOW-vf1WHjzQ_NMnTA,italian,4.5,142
qTHBQdWfw1RSCjQwoUcLiw,italian,3.5,47
n_NIY1KTi-R5DPkduEUKIw,italian,4.0,447
UpnHg_984LLZ28-kBB5MSQ,italian,4.0,190
cGqMEMQFtkB3hIGfLy2R3A,italian,3.5,852
DtnlLLvcqeEUIyZTypHnzw,italian,4.0,478
ntQ7O1YPMIOrQkynhXRBVg,italian,4.0,102
vEYEs9McRtRdKBp2XfRNZA,italian,4.0,58
dvkQIG20RjgNi-SwRr_1CQ,italian,4.0,199
KpBfFpjzsGvvqAzCasVW0g,italian,4.0,1110
HiNUBUR1hFwScd_OvVLQAg,italian,3.5,349
q8wlm_XUjmSsTdTQKt2qbQ,italian,4.0,156
3X3n5JtRZHwOlHnMkQTjfw,italian,4.5,24
R86cJxXMiXRyqzlF24esgg,italian,4.0,141
LSOpxBBa217HxnJ7VnY2WQ,italian,3.5,203
1ZKbUeFAs0ltSnAYq4ELKw,italian,4.5,767
oUVX94JtKyLPXozC2hemCg,italian,4.0,307
19zArMBG2qW2k16Y0i2aBA,italian,4.0,341
iFuHNNBLQkeQOn0KoXHhUA,italian,4.0,56
JYE16G0z-wo1MTyYchhVCA,italian,3.5,289
wp5BpfUi9Aa4T0Gk0bnhag,italian,4.5,19
iBPQRnM_TMQX6tYdjCbCXA,italian,4.0,318
a-XBTXQM4qigxUgpTmS7Fg,italian,3.5,20
5ZEFbq_AQV5VQFG2JKYzlA,italian,4.0,687
0UIUQWmwf_yxyygLXPQ0Hw,italian,4.5,21
sB8-R8-FYj-kJrSzTlbmgw,italian,3.5,235
xzN2k19JXDYjOWAhNw62aw,italian,4.5,205
ZlwjT-jygnYqM5qDE0CuLQ,italian,3.5,229
hhqUkocxtcnILE4hKFCoPg,italian,3.5,65
cDUait5j29Pe0QynQ3JtYQ,italian,4.0,344
Dexx-i2E_lb2GZ-C3o8T1Q,italian,4.0,94
7cOibAFiGbSsSWo27SLIgw,italian,4.0,263
eVk4F9ixl89zyUHJ1G2Aiw,italian,4.0,981
c3D2ckzacnPtdGIM8tb-_w,italian,4.5,833
MeQU-nGaQvX12VXYOyzavQ,italian,4.5,205
m4MPLIv-WsGdcB7GReE06Q,italian,4.0,72
CygcAgexrpJGY8iWp7QqnA,italian,4.0,106
O5Cm2yU32-Epf4HKEFAJEQ,italian,4.0,86
tRIHhPKryUZ56SfIz6mLiA,italian,4.0,638
vAMKgIUWCrYxjfhceCCNAQ,italian,4.0,54
Ty1MvJz88DeNmX0eDHeMyQ,italian,4.0,91
LdWyeeV8DuYINKVTghFwrg,italian,4.0,51
Vm6_cXz8hbvZhot0m1aaRg,italian,4.0,81
gsL7pm6HbYqKH-gx-FjxlQ,italian,3.5,368
M4pCWzdBCkp2g_d834a7Hw,italian,3.5,561
OwDRIugcA4LkUuTRqpJsog,italian,4.5,134
LnMRZhKtOrW1eL04FiPYTg,italian,4.5,380
zDujEq9qZk13nBcG2PH4tA,italian,4.5,232
E1RvMNZ4re4TnKarjx14Zw,italian,3.5,386
Jwb556DrGTEZryeV7XgZmQ,italian,3.5,470
2Nwmd7-1d1rI6lb9QSSYYA,italian,4.0,73
ADHX7nBixDPVlq3OXhny0g,italian,4.5,406
pr_CLSHRCs2lWADPOKKxcw,italian,4.0,179
HD0e3eHwv573qHZOJJitWg,italian,4.0,365
ezu7Ai6ADfHDYCklvuipWA,italian,4.0,52
1EZRvi0aGxpPfXq2EkUtBw,italian,4.0,124
d7Asc4q2ImoPlA_BhfroTQ,italian,4.0,1232
YvSCXoj-z1eS2soiXQSIFQ,italian,4.5,119
XoTaRa6uAkO2OBV0-rYv3w,italian,3.5,168
GAvyDral555vltKrupUcjw,italian,3.5,280
P4hm-IKNMbBbtfWSvPf25A,italian,4.0,2635
ry0nAQiUn8bpNAruY_5wfw,italian,4.0,170
BgGz5IdV53bGb4o7opR5zg,italian,4.0,580
6aVgixwks8EgirE1JtyDAQ,italian,3.5,574
S8OKQ5S40oZ1Rr5RbC0jdg,italian,3.5,1012
OmB4X44Ru8gjD6qgSNlXdg,italian,3.5,94
qYDoWRdntIApGW6fEUHWIQ,italian,3.5,86
gTEoEsssfbjl76Opf5bP9g,italian,3.5,294
VqnPcfqYltgxAkIuTaGkYg,italian,4.0,424
D0LsGudLqLabXbhEPMkw6A,italian,4.5,234
LZcpNrQQqC5IWbE4c-9Cyw,italian,4.0,191
FpgzHQMSNTTjagrKXxOw5A,italian,3.5,166
ONEe1U1fNGT80jAEE0sCrg,italian,3.5,990
fmdEiai0e4agyTEqFUWJmw,italian,3.5,256
i5cdbiw1KRyg4w0X44ZBwA,italian,3.5,107
rTzojTIarMjh_X7YPliySw,italian,4.5,92
aPmTYRZ6mYgpvpNpmI_Wdg,italian,4.0,119
8PyKaU-YM0HOAfxWsjcwmg,italian,4.0,107
UDctdHFr042j8-ZfG2Kf2Q,italian,4.5,30
8EdDilVddCMUNloC38in_Q,italian,4.0,220
1htK0vS5FAHaXXtpAQperQ,italian,4.0,211
bW3mY-voyav37nU0uaLmNQ,italian,4.0,174
tJxAlyeT5PRbUIyJ2wsv-A,italian,4.0,281
megxpLA5KciBJbW-jNm2RQ,italian,3.5,166
VUcrIqM40HWWb2sxAS9mLA,italian,3.5,243
ZMFj1vCfQWdSAtwyjqRUlw,italian,4.0,451
kS04TICXd1-0iZ4rgEWmvQ,italian,4.0,133
os09iVkYkzIg9G1xEIepiA,italian,4.0,382
yH6t1JWcwkdWG4CS5KPvow,italian,4.0,1346
bEXTA_Gwo2oVg4gnFd9fNA,italian,4.0,1057
YoLxK5EG8UgnueKAe7hj0g,italian,4.0,245
q6ux26c-SfK-679y9lvVbw,italian,3.5,170
Kz7hn14j6KXf_gYeC99rUg,italian,3.5,313
na-2_gQCY7ccS2ZkLJDumQ,italian,4.0,722
fyC2cBsQ0FsMJmv0jSworg,italian,4.0,27
zwOAiVT4pAmpNGXzj-t5MA,italian,4.0,424
OCTiJwvjoK81WoDwsTkFvA,italian,3.5,467
EL5Y6BSinmUte5VW4Eh54Q,italian,3.5,590
yT9z4u2p259TvziLijowoA,italian,4.0,277
Fu7J2Fwoj_S6Jpg9dULzKg,italian,4.0,336
OY70rYTi8Qtmb89IWRUOaQ,italian,4.0,24
EZNw56hywTm1PJNYOMbfHQ,italian,3.5,102
s5nPO911cYB2chdwqSqT9g,italian,4.0,216
yc4vsT-Q4Ej1_9hr94DxkQ,italian,4.0,728
nVtJOWn3XlL6MSZ-YnU6iA,italian,4.0,60
kDJbzzmCEjFbyDQ-lSygvw,italian,4.0,357
JSexQM-wn8HvWmfxu_m5ZA,italian,3.5,377
9mawr6QwVHm5q8JRXPFjPA,italian,4.0,115
aHRcUI_UqFNV87GF7WRIDQ,italian,4.0,52
XyICIfSun7HWtBEUFux2PQ,italian,3.5,145
NqYET0OyJKGfm9dJG8iDcg,italian,4.0,177
OsEMa_QiTDiwSmoRmf8O3g,italian,4.5,33
QUTSHrHw3qRZjf749VM1Yg,italian,3.5,99
C-V8rvmamxMzu7EoQkcFrg,italian,4.0,64
o1DJJkCqfKRMojvnJyh_JA,italian,4.0,50
-8_vEcBA2Lqd8786S-Ss-g,italian,4.0,270
VtJd1l64kqUUyWacwK0J2Q,italian,4.0,1779
NBgDoMiF4tj5aS7V7zayoA,italian,4.0,40
vBg0q84nTn0IJH7fJbE4ow,italian,4.5,49
GqTgQEqwf3k5JyE7DHDhjw,italian,4.0,486
iEUXrUUqGfUhpgYYSr5Zig,italian,3.5,561
NZaq_ygLr4N8-blY5dGx-g,italian,4.0,240
DOmcM66qzKHbj-n1LTJyHQ,italian,4.5,132
Irw7QQBsndbB2ATXeB4pYA,italian,3.5,132
_eImQkZt0MlQ0jLZH2LrTQ,italian,4.5,101
WHQpLvxkCK_BMtF8pIShnQ,italian,4.0,766
3n96VKiKG5Tte8z-U-TaLg,italian,4.5,283
jo30o65XFWmgMJS86zFiFQ,italian,3.5,642
HPvz-PHt2PYWV_X9eQSlnA,italian,3.5,376
j9uuXTmbt4JCphSVg5DpgQ,italian,4.0,92
jDIVPYpxQAk1HUAi0NIlQw,italian,3.5,587
PccEsrdFfkB3UsVndMspLQ,italian,4.0,84
a4WZUTKn90dOkeY38JHNjQ,italian,4.0,487
gjZpcE-X4zQOEqWQPelLgg,italian,3.5,376
k1zrPPGGMQdlHopP3MnxrQ,italian,4.0,177
penftLPo6kx6qCtbsuyLog,italian,3.5,184
xQ445GaWVN5Aa3sFX9OoIg,italian,4.0,1403
ZSDq6s2BFnvZEU4apxXbew,italian,4.0,81
Sp-vnk-waTvKblG_88M4TA,italian,4.5,138
eby9pE6FzmwjoYRVzDpzew,italian,4.0,55
h9rymMeMUMOxQ9d93U0YDg,italian,4.0,522
4K0doiBddco60kl0W04a3Q,italian,3.5,152
r_fUOUhz-pHZxFDV1hzy0w,italian,4.0,631
Tias1_QRB5L-gzoSNNhOMA,italian,3.5,130
WNOUPEZ6J8SZVSaK6Q3e-A,italian,4.0,360
G-b9kvnRh0pLi4fsdcmwjg,italian,4.0,59
q0HBfS9eJ9AeuaWQ3Ronqw,italian,4.0,104
OWAfPuMnSqn7Ru1_RNH8fw,italian,3.5,273
